epoch,train_l1,val_l1
1,0.45041595642151455,0.5577171007792155
2,0.4215717087635833,0.6246992071469625
3,0.41404486076717967,0.551296079158783
4,0.40932151903764585,0.6192295630772908
5,0.4041845150375634,0.6403401970863343
6,0.40191472151808527,0.6261907458305359
7,0.39890588411454403,0.6494332591692606
8,0.3967759256742978,0.6878204981486002
9,0.39353312662478246,0.6654922127723694
10,0.3897038677518957,0.6869510094324748
11,0.387073523262411,0.6656662464141846
12,0.387004912745082,0.6628831028938293
13,0.3822541439215119,0.6674888610839844
14,0.3801524956407172,0.6770655870437622
15,0.3797461414102758,0.6742920835812887
16,0.3769327117820804,0.720248274008433
17,0.3755521031326792,0.6886814832687378
18,0.36995073559411457,0.6596766432126363
19,0.37062886351447427,0.6621373216311137
20,0.36907898604534983,0.6211589535077413
21,0.3637060492728533,0.7265027165412903
22,0.3591141225916616,0.6829571485519409
23,0.35775425338678146,0.7105205694834391
24,0.35677897450461815,0.6693419257799784
25,0.354450072599261,0.7507189671198528
26,0.35324072137140156,0.7321829120318095
27,0.3493598535656929,0.6744390328725179
28,0.34709514860021934,0.74974578221639
29,0.34183607675721134,0.7602499802907308
30,0.34489669329329825,0.714328650633494
31,0.3384640146925878,0.7016121983528137
32,0.33607005812646296,0.7039643088976543
33,0.3355097239188264,0.7543515880902608
34,0.33276823512121534,0.745439084370931
35,0.33068575293160557,0.7592905561129252
36,0.3309196345089527,0.785357658068339
37,0.32694153160359085,0.7922064304351807
38,0.32555684219585374,0.750812562306722
39,0.3223557575616274,0.7057206630706787
40,0.32116195951284987,0.7464769919713338
41,0.3219064768361911,0.7121190905570984
42,0.3184644938268688,0.7566761136054992
43,0.32000039887897086,0.7551908135414124
44,0.31966052920965665,0.7745636502901713
45,0.3133892717488696,0.7402461210886637
46,0.3136943800395794,0.7326898217201233
47,0.3153757270048843,0.7594646334648132
48,0.314000168459469,0.7214919249216716
49,0.311638769046979,0.6988310058911641
50,0.3138872199555796,0.7259286403656006
